urn:cts:greekLit:tlg0019.tlg009.fu.sp:26.3.text.token.1	Βαρέως	*bare/ws	βαρύς	baru/s	urn:cite2:hmt:lsj.chicago_md:n19477	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:34.1.text.token.1	ἦ	h)=	ἦ	h)=	urn:cite2:hmt:lsj.chicago_md:n46571	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:34.1.text.token.3	σε	se	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----a-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:34.1.text.token.4	κωκύειν	kwku/ein	κωκύω	kwku/w	urn:cite2:hmt:lsj.chicago_md:n61224	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:34.1.text.token.6	ἐκέλευον	e)ke/leuon	κελεύω	keleu/w	urn:cite2:hmt:lsj.chicago_md:n56496	v1siia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:34.1.text.token.7	μακρά	makra/	μακρός	makro/s	urn:cite2:hmt:lsj.chicago_md:n64703	a-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:35.1.text.token.2	πανοῦργε	panou=rge	πανοῦργος	panou=rgos	urn:cite2:hmt:lsj.chicago_md:n77528	n-s---mv-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:28.1.text.token.10	τόν	to/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:28.1.text.token.12	οὔ	ou)/	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:28.1.text.token.6	ἐγώ	e)gw/	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:28.1.text.token.9	μά	ma/	μά	ma/	urn:cite2:hmt:lsj.chicago_md:n64387	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:29.1.text.token.1	πῶς	pw=s	πῶς	pw=s	urn:cite2:hmt:lsj.chicago_md:n92010	x--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:29.1.text.token.2	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:29.1.text.token.3	φέρεις	fe/reis	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:29.1.text.token.5	ὅς	o(/s	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:29.1.text.token.6	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:29.1.text.token.7	αὐτός	au)to/s	αὐτός	au)to/s	urn:cite2:hmt:lsj.chicago_md:n17907	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:29.1.text.token.8	ὑφ’	u(f'	ὑπό	u(po/	urn:cite2:hmt:lsj.chicago_md:n108092	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:31.1.text.token.10	ὠφελεῖν	w)felei=n	ὠφελέω	w)fele/w	urn:cite2:hmt:lsj.chicago_md:n116470	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:32.1.text.token.1	ἐν	e)n	ἐν	e)n	urn:cite2:hmt:lsj.chicago_md:n34700	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:32.1.text.token.2	τῷ	tw=|	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---nd-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:32.1.text.token.4	σύ	su/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----n-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:32.1.text.token.5	τὸν	to\n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	p-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:32.1.text.token.6	ὄνον	o)/non	ὄνος	o)/nos	urn:cite2:hmt:lsj.chicago_md:n74165	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:32.1.text.token.8	φέρε	fe/re	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.1	εἶτ’	ei)=t'	εἶτα	ei)=ta	urn:cite2:hmt:lsj.chicago_md:n31562	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.2	οὐχ	ou)x	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.3	ὕβρις	u(/bris	ὕβρις	u(/bris	urn:cite2:hmt:lsj.chicago_md:n106177	n-s---fn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.4	ταῦτ’	tau=t'	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.5	ἐστί	e)sti/	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.6	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.7	πολλή	pollh/	πολύς	polu/s	urn:cite2:hmt:lsj.chicago_md:n85306	a-s---fn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:21.1.text.token.8	τρυφή	trufh/	τρυφή	trufh/	urn:cite2:hmt:lsj.chicago_md:n105753	n-s---fn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:22.1.text.token.1	ὅτ’	o(/t'	ὅτε	o(/te	urn:cite2:hmt:lsj.chicago_md:n75688	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:22.1.text.token.2	ἐγώ	e)gw/	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:22.1.text.token.3	μέν	me/n	μέν	me/n	urn:cite2:hmt:lsj.chicago_md:n66260	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:22.1.text.token.4	ὤν	w)/n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:22.1.text.token.5	Διόνυσος	*dio/nusos	Διόνυσος	*dio/nusos	urn:cite2:hmt:lsj.chicago_md:n27219	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:22.1.text.token.6	υἱός	ui(o/s	υἱός	ui(o/s	urn:cite2:hmt:lsj.chicago_md:n106566	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:22.1.text.token.7	Σταμνίου	*stamni/ou	σταμνίας	stamni/as	urn:cite2:hmt:lsj.chicago_md:n96242	n-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.1	αὐτὸς	au)to\s	αὐτός	au)to/s	urn:cite2:hmt:lsj.chicago_md:n17907	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.2	βαδίζω	badi/zw	βαδίζω	badi/zw	urn:cite2:hmt:lsj.chicago_md:n18980	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.3	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.4	πονῶ	ponw=	πονέω	pone/w	urn:cite2:hmt:lsj.chicago_md:n85643	v1spsa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.6	τοῦτον	tou=ton	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.7	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.8	ὀχῶ	o)xw=	ὀχέω	o)xe/w	urn:cite2:hmt:lsj.chicago_md:n76210	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:24.1.text.token.1	ἵνα	i(/na	ἵνα	i(/na	urn:cite2:hmt:lsj.chicago_md:n50492	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:24.1.text.token.2	μὴ	mh\	μὴ	mh\	urn:cite2:hmt:lsj.chicago_md:n67283	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:24.1.text.token.3	ταλαιπωροῖτο	talaipwroi=to	ταλαιπωρέω	talaipwre/w	urn:cite2:hmt:lsj.chicago_md:n102213	v3spoe---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:24.1.text.token.4	μηδ’	mhd'	μήδε	mh/de	urn:cite2:hmt:lsj.chicago_md:n67299	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:24.1.text.token.5	ἄχθος	a)/xqos	ἄχθος	a)/xqos	urn:cite2:hmt:lsj.chicago_md:n18707	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:24.1.text.token.6	φέροι	fe/roi	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v3spoa---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.1.text.token.1	οὐ	ou)	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.1.text.token.2	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.1.text.token.3	φέρω	fe/rw	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.1.text.token.4	ἐγώ	e)gw/	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.2.text.token.1	πῶς	pw=s	πῶσ2	pw=s	urn:cite2:hmt:lsj.chicago_md:n92010	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.2.text.token.2	φέρεις	fe/reis	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.2.text.token.3	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.2.text.token.4	ὅς	o(/s	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.2.text.token.5	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:25.2.text.token.6	ὀχεῖ	o)xei=	ὀχέω	o)xe/w	urn:cite2:hmt:lsj.chicago_md:n76210	v2spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:26.1.text.token.1	φέρων	fe/rwn	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:26.1.text.token.2	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:26.1.text.token.3	ταυτί	tauti/	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:26.2.text.token.1	τίνα	ti/na	τίς	ti/s	urn:cite2:hmt:lsj.chicago_md:n104051a	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:26.2.text.token.2	τρόπον	tro/pon	τρόπος	tro/pos	urn:cite2:hmt:lsj.chicago_md:n105531	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:26.3.text.token.2	πάνυ	pa/nu	πάνυ	pa/nu	urn:cite2:hmt:lsj.chicago_md:n77699	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.1	οὔκουν	ou)/koun	οὔκουν	ou)/koun	urn:cite2:hmt:lsj.chicago_md:n75810	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.2	τό	to/	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.3	Βάρος	*ba/ros	βάρος	ba/ros	urn:cite2:hmt:lsj.chicago_md:n19381	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.4	τοῦτο	tou=to	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.5	ὅ	o(/	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-s---nv-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.6	σύ	su/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----n-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.7	φέρεις	fe/reis	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.8	ὄνος	o)/nos	ὄνος	o)/nos	urn:cite2:hmt:lsj.chicago_md:n74165	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:27.1.text.token.9	φέρει	fe/rei	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:35.1.text.token.4	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:35.1.text.token.5	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:35.1.text.token.6	ἐγγὺς	e)ggu\s	ἐγγὺς	e)ggu\s	urn:cite2:hmt:lsj.chicago_md:n30030	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:35.1.text.token.7	τῆς	th=s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:35.1.text.token.8	θύρας	qu/ras	θύρα	qu/ra	urn:cite2:hmt:lsj.chicago_md:n49463	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:36.1.text.token.1	ἤδη	h)/dh	ἤδη	h)/dh	urn:cite2:hmt:lsj.chicago_md:n46646	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:36.1.text.token.2	βαδίζων	badi/zwn	βαδίζω	badi/zw	urn:cite2:hmt:lsj.chicago_md:n18980	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:36.1.text.token.3	εἰμί	ei)mi/	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:36.1.text.token.4	τῆσδε	th=sde	ὅδε	o(/de	urn:cite2:hmt:lsj.chicago_md:n72010	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:36.1.text.token.7	πρῶτά	prw=ta/	πρῶτος	prw=tos	urn:cite2:hmt:lsj.chicago_md:n91038	a-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:36.1.text.token.8	με	me	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:37.1.text.token.1	ἔδει	e)/dei	δεῖ	dei=	urn:cite2:hmt:lsj.chicago_md:n23631	v3siia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:37.1.text.token.10	παῖ	pai=	παῖς	pai=s	urn:cite2:hmt:lsj.chicago_md:n76703	n-s---mv-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:37.1.text.token.2	τραπέσθαι	trape/sqai	τρέπω	tre/pw	urn:cite2:hmt:lsj.chicago_md:n104685	v--anm---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:37.1.text.token.4	παιδίον	paidi/on	παιδίον	paidi/on	urn:cite2:hmt:lsj.chicago_md:n76596	n-s---nv-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:37.1.text.token.6	παῖ	pai=	παῖς	pai=s	urn:cite2:hmt:lsj.chicago_md:n76703	n-s---mv-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:37.1.text.token.8	ἠμί	h)mi/	ἠμί	h)mi/	urn:cite2:hmt:lsj.chicago_md:n47031	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.1	οὔ	ou)/	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.2	τοι	toi	τοι	toi	urn:cite2:hmt:lsj.chicago_md:n104155	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.3	μά	ma/	μά	ma/	urn:cite2:hmt:lsj.chicago_md:n64387	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.4	τήν	th/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.5	Δήμητρα	*dh/mhtra	Δημήτηρ	*dhmh/thr	urn:cite2:hmt:lsj.chicago_md:n24373	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.6	δύναμαι	du/namai	δύναμαι	du/namai	urn:cite2:hmt:lsj.chicago_md:n28566	v1spie---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.7	μὴ	mh\	μὴ	mh\	urn:cite2:hmt:lsj.chicago_md:n67283	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:42.1.text.token.8	γελᾶν	gela=n	γελάω	gela/w	urn:cite2:hmt:lsj.chicago_md:n21783	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:43.1.text.token.2	δάκνω	da/knw	δάκνω	da/knw	urn:cite2:hmt:lsj.chicago_md:n23283	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:43.1.text.token.3	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:43.1.text.token.4	ἐμαυτόν	e)mauto/n	ἐμαυτοῦ	e)mautou=	urn:cite2:hmt:lsj.chicago_md:n33935	p-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:43.1.text.token.6	ἀλλ’	a)ll'	ἀλλά	a)lla/	urn:cite2:hmt:lsj.chicago_md:n4357	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:43.1.text.token.7	ὅμως	o(/mws	ὅμως	o(/mws	urn:cite2:hmt:lsj.chicago_md:n73980	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:43.1.text.token.8	γελῶ	gelw=	γελάω	gela/w	urn:cite2:hmt:lsj.chicago_md:n21783	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:40.1.text.token.1	ὁ	o(	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:40.1.text.token.2	παῖς	pai=s	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79904	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:40.2.text.token.1	οὐκ	ou)k	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:40.2.text.token.2	ἐνεθυμήθης	e)nequmh/qhs	ἐνθυμέομαι	e)nqume/omai	urn:cite2:hmt:lsj.chicago_md:n35642	v2saip---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:40.3.text.token.1	τό	to/	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:40.3.text.token.2	τί	ti/	τίς	ti/s	urn:cite2:hmt:lsj.chicago_md:n104051a	n-s---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.1.text.token.1	ὡς	w(s	ὡς	w(s	urn:cite2:hmt:lsj.chicago_md:n116401	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.1.text.token.2	σφόδρα	sfo/dra	σφόδρα	sfo/dra	urn:cite2:hmt:lsj.chicago_md:n101711	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.1.text.token.3	μ’	m'	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.1.text.token.4	ἔδεισε	e)/deise	δείδω	dei/dw	urn:cite2:hmt:lsj.chicago_md:n23646	v3saia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.2.text.token.1	νή	nh/	νή	nh/	urn:cite2:hmt:lsj.chicago_md:n70618	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.2.text.token.2	Δία	*di/a	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.2.text.token.3	μὴ	mh\	μὴ	mh\	urn:cite2:hmt:lsj.chicago_md:n67283	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.2.text.token.4	μαίνοιό	mai/noio/	μαίνομαι	mai/nomai	urn:cite2:hmt:lsj.chicago_md:n64562	v2spoe---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:41.2.text.token.5	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:51.3.text.token.1	κᾆτι	ka)=|ti	κἆτι	ka)=ti	urn:cite2:hmt:lsj.chicago_md:n43266	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:51.3.text.token.2	ἔγωγε	e)/gwge	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:51.3.text.token.3	ἐξηγρόμην	e)chgro/mhn	ἐξεγείρω	e)cegei/rw	urn:cite2:hmt:lsj.chicago_md:n37043	v1saim---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:46.1.text.token.1	ὁρῶν	o(rw=n	ὁράω	o(ra/w	urn:cite2:hmt:lsj.chicago_md:n74735	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:46.1.text.token.2	λεοντῆν	leonth=n	λεοντέη	leonte/h	urn:cite2:hmt:lsj.chicago_md:n62388	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:46.1.text.token.3	ἐπί	e)pi/	ἐπί	e)pi/	urn:cite2:hmt:lsj.chicago_md:n38862	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:46.1.text.token.4	κροκωτῷ	krokwtw=|	κροκωτός	krokwto/s	urn:cite2:hmt:lsj.chicago_md:n60106	a-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:46.1.text.token.5	κειμένην	keime/nhn	κεῖμαι	kei=mai	urn:cite2:hmt:lsj.chicago_md:n56393	v-sppefa-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.1	τίς	ti/s	τίς	ti/s	urn:cite2:hmt:lsj.chicago_md:n104051a	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.2	ὁ	o(	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.3	νοῦς	nou=s	νόος	no/os	urn:cite2:hmt:lsj.chicago_md:n71023	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.5	τί	ti/	τίς	ti/s	urn:cite2:hmt:lsj.chicago_md:n104051a	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.6	κόθορνος	ko/qornos	κόθορνος	ko/qornos	urn:cite2:hmt:lsj.chicago_md:n58298	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.7	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.8	ῥόπαλον	r(o/palon	ῥόπαλον	r(o/palon	urn:cite2:hmt:lsj.chicago_md:n92706	n-s---nn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:47.1.text.token.9	ξυνηλθέτην	cunhlqe/thn	συνέρχομαι	sune/rxomai	urn:cite2:hmt:lsj.chicago_md:n100410	v3daia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:48.1.text.token.1	ποῖ	poi=	ποῖ	poi=	urn:cite2:hmt:lsj.chicago_md:n84227	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:48.1.text.token.2	γῆς	gh=s	γῆ	gh=	urn:cite2:hmt:lsj.chicago_md:n22100	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:48.1.text.token.3	ἀπεδήμεις	a)pedh/meis	ἀποδημέω	a)podhme/w	urn:cite2:hmt:lsj.chicago_md:n12454	v2siia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:48.2.text.token.1	ἐπεβάτευον	e)peba/teuon	ἐπιβατεύω	e)pibateu/w	urn:cite2:hmt:lsj.chicago_md:n38895	v1siia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:49.1.text.token.1	κἀναυμάχησας	ka)nauma/xhsas	ναυμαχέω	naumaxe/w	urn:cite2:hmt:lsj.chicago_md:n69836	v2saia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:49.2.text.token.1	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:49.2.text.token.2	κατεδύσαμέν	katedu/same/n	κατά-δύω1	kata/-du/w	urn:cite2:hmt:lsj.chicago_md:n53956	v1paia---
urn:cts:greekLit:tlg0019.tlg009.fu.sp:49.2.text.token.3	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:49.2.text.token.4	ναῦς	nau=s	ναῦς	nau=s	urn:cite2:hmt:lsj.chicago_md:n69863	n-p----a-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:50.1.text.token.1	τῶν	tw=n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:50.1.text.token.2	πολεμίων	polemi/wn	πολέμιος	pole/mios	urn:cite2:hmt:lsj.chicago_md:n84422	a-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:50.1.text.token.3	ἤ	h)/	ἤ1	h)/	urn:cite2:hmt:lsj.chicago_md:n46568	c--------
